prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Steve Madden,7265065926789,7265065926789,7265065926789,Steve Madden Women's Tallie Thong Heels - Red Suede - Size 6 - Leather,https://www.stevemadden.com/products/tallie-red-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TALLIE RED SUEDE is a striking stiletto heel featuring a round toe silhouette with a delicate toe strap design. This bold style combines classic elegance with modern flair, perfect for making a statement at any occasion. The sleek stiletto heel provides a refined lift, while the thong strap and round toe offer a flattering, feminine look that transitions seamlessly from day to evening wear. 4.25 inch heel height Suede upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TALLIE RED SUEDE | 6 | Steve Madden Women's Tallie Thong Heels - Red Suede - Size 6 - Leather","The TALLIE RED SUEDE is a striking stiletto heel featuring a round toe silhouette with a delicate toe strap design. This bold style combines classic elegance with modern flair, perfect for making a statement at any occasion. The sleek stiletto heel provides a refined lift, while the thong strap and round toe offer a flattering, feminine look that transitions seamlessly from day to evening wear. 4.25 inch heel height Suede upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TALLIE RED SUEDE | 6 | Steve Madden Women's Tallie Thong Heels - Red Suede - Size 6 - Leather",129.95,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TALLIE_RED-SUEDE01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41593036374149,,IN STOCK,,"6, 6.5, 7, 7.5, 8",Red Suede,,,150,TRUE,TRUE,FALSE
Steve Madden,7265617444997,7265617444997,7265617444997,Steve Madden Women's Casella Lace-Up Heels - Plum - Size 6 - Leather,https://www.stevemadden.com/products/casella-plum?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Elevate your style with the CASELLA PLUM, featuring an open-toe stiletto heel that combines elegance with a modern edge. The intricate lace-up design offers a customizable fit while adding a sophisticated detail that enhances any outfit. Perfect for those seeking a refined yet bold footwear choice. 4 inch heel height 11 inch shaft circumference 6 inch shaft height Textile and vegan leather upper material Textile lining Vegan leather sock Synthetic sole Imported Steve Madden CASELLA PLUM | 6 | Steve Madden Women's Casella Lace-Up Heels - Plum - Size 6 - Leather","Elevate your style with the CASELLA PLUM, featuring an open-toe stiletto heel that combines elegance with a modern edge. The intricate lace-up design offers a customizable fit while adding a sophisticated detail that enhances any outfit. Perfect for those seeking a refined yet bold footwear choice. 4 inch heel height 11 inch shaft circumference 6 inch shaft height Textile and vegan leather upper material Textile lining Vegan leather sock Synthetic sole Imported Steve Madden CASELLA PLUM | 6 | Steve Madden Women's Casella Lace-Up Heels - Plum - Size 6 - Leather",149.95,149.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_CASELLA_PLUM01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41594923253893,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Plum,,,153,TRUE,TRUE,FALSE
Steve Madden,7267660038277,7267660038277,7267660038277,Steve Madden Women's Jezzica Platform Heels - Gold - Size 6 - Leather,https://www.stevemadden.com/products/jezzica-gold?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JEZZICA GOLD combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JEZZICA GOLD | 6 | Steve Madden Women's Jezzica Platform Heels - Gold - Size 6 - Leather","The JEZZICA GOLD combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JEZZICA GOLD | 6 | Steve Madden Women's Jezzica Platform Heels - Gold - Size 6 - Leather",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JEZZICA_GOLD01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41603814523013,,IN STOCK,,"10, 11, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Gold,,,159,TRUE,TRUE,FALSE
Steve Madden,7268758847621,7268758847621,7268758847621,Steve Madden Women's Juliette Pump Heels - White Crackle - Size 6 - Leather,https://www.stevemadden.com/products/juliette-white-crackle?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JULIETTE WHITE CRACKLE tabi split toe heel combines traditional design with modern craftsmanship, delivering an innovative statement piece. This distinctive heel features a signature split toe that sets it apart, crafted from premium leather for a refined look. The sleek silhouette and thoughtful construction make it perfect for those seeking both style and unique footwear technology-ideal for elevated everyday wear or special occasions. 4.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JULIETTE WHITE CRACKLE | 6 | Steve Madden Women's Juliette Pump Heels - White Crackle - Size 6 - Leather","The JULIETTE WHITE CRACKLE tabi split toe heel combines traditional design with modern craftsmanship, delivering an innovative statement piece. This distinctive heel features a signature split toe that sets it apart, crafted from premium leather for a refined look. The sleek silhouette and thoughtful construction make it perfect for those seeking both style and unique footwear technology-ideal for elevated everyday wear or special occasions. 4.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JULIETTE WHITE CRACKLE | 6 | Steve Madden Women's Juliette Pump Heels - White Crackle - Size 6 - Leather",129.95,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JULIETTE_WHITE-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41607408222341,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",White Crackle,,,160,TRUE,TRUE,FALSE
Steve Madden,7271220084869,7271220084869,7271220084869,Steve Madden Women's Aiko Mule Heels - Light Pink - Size 6 - Leather,https://www.stevemadden.com/products/aiko-light-pink?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The AIKO LIGHT PINK is a versatile heel featuring a chic peep toe design. Perfect for transitioning from day to night, this style combines comfort with contemporary elegance. The mule silhouette provides all-day wearability. An ideal choice for those seeking a modern shoe. 3.75 inch heel height PVC upper material Unlined Vegan leather sock Synthetic sole Imported Steve Madden AIKO LIGHT PINK | 6 | Steve Madden Women's Aiko Mule Heels - Light Pink - Size 6 - Leather","The AIKO LIGHT PINK is a versatile heel featuring a chic peep toe design. Perfect for transitioning from day to night, this style combines comfort with contemporary elegance. The mule silhouette provides all-day wearability. An ideal choice for those seeking a modern shoe. 3.75 inch heel height PVC upper material Unlined Vegan leather sock Synthetic sole Imported Steve Madden AIKO LIGHT PINK | 6 | Steve Madden Women's Aiko Mule Heels - Light Pink - Size 6 - Leather",99.95,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_AIKO_LT-PINK01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41621333737605,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Light Pink,,,164,TRUE,TRUE,FALSE
Steve Madden,7271221952645,7271221952645,7271221952645,Steve Madden Women's Wallace Heels - Black - Size 5 - Leather,https://www.stevemadden.com/products/wallace-black-eel?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The WALLACE BLACK EEL is a penny loafer-style heel with a scrunched silhouette that combines classic appeal with modern comfort. The gathered fabric detail adds texture and visual interest, while the loafer-inspired design delivers timeless sophistication. Perfect for elevating everyday looks or dressing up occasions, this heel transitions seamlessly from office to evening wear. 4 inch heel height Leather upper material Microsuede lining Vegan leather sock Synthetic sole Imported Steve Madden WALLACE BLACK EEL | 5 | Steve Madden Women's Wallace Heels - Black - Size 5 - Leather","The WALLACE BLACK EEL is a penny loafer-style heel with a scrunched silhouette that combines classic appeal with modern comfort. The gathered fabric detail adds texture and visual interest, while the loafer-inspired design delivers timeless sophistication. Perfect for elevating everyday looks or dressing up occasions, this heel transitions seamlessly from office to evening wear. 4 inch heel height Leather upper material Microsuede lining Vegan leather sock Synthetic sole Imported Steve Madden WALLACE BLACK EEL | 5 | Steve Madden Women's Wallace Heels - Black - Size 5 - Leather",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_WALLACE_BLACK-EEL01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41621345468549,,IN STOCK,,"10, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,165,TRUE,TRUE,FALSE
Steve Madden,7271223591045,7271223591045,7271223591045,Steve Madden Women's Dyra Wedge Heels - Black Satin - Size 6 - Leather/Satin,https://www.stevemadden.com/products/dyra-black-satin?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The DYRA BLACK SATIN is a sophisticated slingback wedge that combines modern design with practical elegance. The material creates an airy, contemporary silhouette while the wedge heel provides comfortable all-day support and stability. The slingback strap ensures a secure fit, making this versatile style perfect for both professional and casual occasions. Crafted with attention to detail, this shoe seamlessly transitions from day to evening wear. 3.75 inch heel height Textile upper material Textile lining Vegan leather sock Synthetic sole Imported Steve Madden DYRA BLACK SATIN | 6 | Steve Madden Women's Dyra Wedge Heels - Black Satin - Size 6 - Leather/Satin","The DYRA BLACK SATIN is a sophisticated slingback wedge that combines modern design with practical elegance. The material creates an airy, contemporary silhouette while the wedge heel provides comfortable all-day support and stability. The slingback strap ensures a secure fit, making this versatile style perfect for both professional and casual occasions. Crafted with attention to detail, this shoe seamlessly transitions from day to evening wear. 3.75 inch heel height Textile upper material Textile lining Vegan leather sock Synthetic sole Imported Steve Madden DYRA BLACK SATIN | 6 | Steve Madden Women's Dyra Wedge Heels - Black Satin - Size 6 - Leather/Satin",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_DYRA_BLACK-SATIN01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41621361131653,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black Satin,,,170,TRUE,TRUE,FALSE
Steve Madden,7271829733509,7271829733509,7271829733509,Steve Madden Women's Jezzica Black/zebra Platform Heels - Black Zebra - Size 5 - Leather,https://www.stevemadden.com/products/jezzica-black-zebra?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JEZZICA BLACK/ZEBRA combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JEZZICA BLACK/ZEBRA | Black Zebra | 5 | Steve Madden Women's Jezzica Black/zebra Platform Heels - Black Zebra - Size 5 - Leather","The JEZZICA BLACK/ZEBRA combines a striking stiletto heel with a secure ankle strap for refined elegance and stability. This platform heel creates a polished, statement-making look. Perfect for occasions demanding sophisticated style and confident presence. 6 inch heel height 2 inch platform Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JEZZICA BLACK/ZEBRA | Black Zebra | 5 | Steve Madden Women's Jezzica Black/zebra Platform Heels - Black Zebra - Size 5 - Leather",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JEZZICA_BLACK-ZEBRA_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41623003037829,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black Zebra,,,175,TRUE,TRUE,FALSE
Steve Madden,7273521643653,7273521643653,7273521643653,Steve Madden Women's Tati Block Heels - Black - Size 5 - Leather,https://www.stevemadden.com/products/tati-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TATI BLACK LEATHER is a striking platform shoe featuring a block heel and round toe silhouette. This bold design combines comfort with contemporary style, making it an ideal choice for those seeking a statement piece that transitions seamlessly from day to night. The sturdy block heel provides stability and all-day wearability, while the round toe offers a flattering, versatile shape that complements various outfits. 4.25 inch heel height 1 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TATI BLACK LEATHER | 5 | Steve Madden Women's Tati Block Heels - Black - Size 5 - Leather","The TATI BLACK LEATHER is a striking platform shoe featuring a block heel and round toe silhouette. This bold design combines comfort with contemporary style, making it an ideal choice for those seeking a statement piece that transitions seamlessly from day to night. The sturdy block heel provides stability and all-day wearability, while the round toe offers a flattering, versatile shape that complements various outfits. 4.25 inch heel height 1 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TATI BLACK LEATHER | 5 | Steve Madden Women's Tati Block Heels - Black - Size 5 - Leather",119.95,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TATI_BLACK-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41629796925573,,IN STOCK,,"10, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,181,TRUE,TRUE,FALSE
Steve Madden,7274734551173,7274734551173,7274734551173,Steve Madden Women's Wallace Heels - Umber Suede - Size 5 - Leather,https://www.stevemadden.com/products/wallace-umber-suede?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The WALLACE UMBER SUEDE is a penny loafer-style heel with a scrunched silhouette that combines classic appeal with modern comfort. The gathered fabric detail adds texture and visual interest, while the loafer-inspired design delivers timeless sophistication. Perfect for elevating everyday looks or dressing up occasions, this heel transitions seamlessly from office to evening wear. 4 inch heel height Suede upper material Microsuede lining Vegan leather sock Synthetic sole Imported Steve Madden WALLACE UMBER SUEDE | 5 | Steve Madden Women's Wallace Heels - Umber Suede - Size 5 - Leather","The WALLACE UMBER SUEDE is a penny loafer-style heel with a scrunched silhouette that combines classic appeal with modern comfort. The gathered fabric detail adds texture and visual interest, while the loafer-inspired design delivers timeless sophistication. Perfect for elevating everyday looks or dressing up occasions, this heel transitions seamlessly from office to evening wear. 4 inch heel height Suede upper material Microsuede lining Vegan leather sock Synthetic sole Imported Steve Madden WALLACE UMBER SUEDE | 5 | Steve Madden Women's Wallace Heels - Umber Suede - Size 5 - Leather",139.95,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_WALLACE_UMBER-SUEDE01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41631687245957,,IN STOCK,,"10, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Umber Suede,,,183,TRUE,TRUE,FALSE
